Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2003,10,27,1,1302,1245,2057,2043,UA,212,N560UA,295,298,270,14,17,SFO,IAD,2419,5,20,0,,0,0,0,0,0,0
2003,6,3,2,735,735,922,930,WN,1070,N304,107,115,97,-8,0,OAK,SEA,671,5,5,0,,0,0,0,0,0,0
2003,12,13,6,1615,1618,1658,1712,OO,6497,N213SW,40,54,35,-14,0,SFO,FAT,158,3,5,0,,0,0,0,0,0,0
2003,9,6,6,658,700,1514,1525,B6,94,N547JB,316,325,483,-11,-2,OAK,JFK,2576,2,11,0,,0,0,0,0,0,0
2003,11,22,6,558,601,1118,1130,AA,1728,N526AA,200,209,167,-12,-3,OAK,DFW,1456,23,10,0,,0,0,0,0,0,0
2003,6,23,1,1608,1615,1702,1711,OO,6497,N218SW,47,56,35,-9,0,SFO,FAT,158,5,14,0,,0,0,0,0,0,0
2003,5,18,7,2115,2115,2222,2225,WN,886,N430,67,70,55,-3,0,OAK,ONT,361,4,8,0,NA,0,NA,NA,NA,NA,NA
2003,6,30,1,1820,1825,2137,2206,UA,456,N491UA,257,281,240,-29,-5,SFO,ANC,2018,3,14,0,,0,0,0,0,0,0
2003,5,27,2,1224,1229,1746,1745,AA,384,N242AA,202,196,183,1,-5,OAK,DFW,1456,13,6,0,NA,0,NA,NA,NA,NA,NA
2003,5,26,1,1102,1105,1246,1259,OO,6564,N270YV,101,114,188,-13,0,SFO,RDM,462,4,11,0,NA,0,NA,NA,NA,NA,NA
2003,10,11,6,1905,1907,2016,2028,HP,863,N308AW,71,81,57,-12,-2,SFO,LAS,414,5,9,0,,0,0,0,0,0,0
2003,8,28,4,1641,1645,1804,1809,AS,348,N764AS,83,84,65,-5,-4,OAK,SNA,371,8,10,0,,0,0,0,0,0,0
2003,9,3,3,1124,1130,1916,1921,DL,670,N3771K,292,291,251,-5,-6,SFO,ATL,2139,10,31,0,,0,0,0,0,0,0
2003,3,13,4,1133,1134,1327,1332,AS,353,N765AS,114,118,96,-5,-1,OAK,SEA,671,5,13,0,NA,0,NA,NA,NA,NA,NA
2003,5,30,5,1550,1550,1630,1633,OO,6545,N284YV,40,43,22,-3,0,SFO,MRY,77,3,15,0,NA,0,NA,NA,NA,NA,NA
2003,8,14,4,1551,1554,1626,1633,OO,6522,N214SW,32,39,20,-7,0,SFO,MOD,78,5,10,0,,0,0,0,0,0,0
2003,9,8,1,727,732,1236,1255,AA,38,N388AA,189,203,164,-19,-5,SFO,DFW,1464,13,12,0,,0,0,0,0,0,0
2003,12,30,2,1255,1255,1545,1545,WN,1405,N521,110,110,98,0,0,OAK,PHX,646,2,10,0,,0,0,0,0,0,0
2003,10,22,3,2352,2359,549,555,UA,146,N455UA,237,236,213,-6,-7,SFO,ORD,1846,6,18,0,,0,0,0,0,0,0
2003,2,7,5,1945,1900,2032,1945,WN,770,N424,47,45,35,47,45,OAK,RNO,180,2,10,0,NA,0,NA,NA,NA,NA,NA
2003,10,3,5,1238,1230,1350,1345,WN,692,N695,72,75,53,5,8,OAK,LAX,337,12,7,0,,0,0,0,0,0,0
2003,12,16,2,1128,1135,1449,1456,UA,268,N489UA,141,141,125,-7,-7,OAK,DEN,957,4,12,0,,0,0,0,0,0,0
2003,9,11,4,1020,1025,1257,1300,OO,3995,N594SW,92,95,176,-3,0,SFO,SLC,599,5,15,0,,0,0,0,0,0,0
2003,2,27,4,754,800,1537,1547,UA,950,N206UA,283,287,259,-10,-6,SFO,IAD,2419,10,14,0,NA,0,NA,NA,NA,NA,NA
2003,8,24,7,659,700,1513,1525,B6,94,N523JB,314,325,472,-12,-1,OAK,JFK,2576,5,17,0,,0,0,0,0,0,0
2003,3,17,1,653,700,1305,1307,UA,142,N840UA,252,247,221,-2,-7,SFO,ORD,1846,18,13,0,NA,0,NA,NA,NA,NA,NA
2003,7,15,2,1830,1830,1943,1945,WN,1351,N704,73,75,55,-2,0,OAK,LAX,337,8,10,0,,0,0,0,0,0,0
2003,12,6,6,1251,1253,1350,1348,UA,1547,N854UA,59,55,32,2,-2,SFO,RNO,192,4,23,0,,0,0,0,0,0,0
2003,12,6,6,1245,1250,1750,1814,EV,4908,N712EV,185,204,160,-24,-5,OAK,DFW,1456,12,13,0,,0,0,0,0,0,0
2003,10,17,5,729,735,853,910,AS,573,N962AS,84,95,73,-17,-6,OAK,PDX,543,4,7,0,,0,0,0,0,0,0
2003,7,16,3,1127,1130,1957,2001,UA,852,N605UA,330,331,293,-4,-3,SFO,JFK,2586,5,32,0,,0,0,0,0,0,0
2003,11,6,4,1346,1345,1931,1930,CO,430,N26208,225,225,200,1,1,SFO,IAH,1635,7,18,0,,0,0,0,0,0,0
2003,4,17,4,2045,2035,2229,2220,WN,497,N304,104,105,91,9,10,OAK,PHX,646,3,10,0,NA,0,NA,NA,NA,NA,NA
2003,12,9,2,1726,1726,1758,1803,OO,6709,N951SW,32,37,18,-5,0,SFO,SMF,86,6,8,0,,0,0,0,0,0,0
2003,6,15,7,1428,1359,2021,2000,UA,1124,N491UA,233,241,215,21,29,OAK,ORD,1835,8,10,0,,0,21,0,0,0,0
2003,11,26,3,1625,1610,1720,1710,WN,1325,N624,55,60,45,10,15,OAK,BUR,325,3,7,0,,0,0,0,0,0,0
2003,7,18,5,857,900,1101,1058,HP,164,N178AW,124,118,101,3,-3,OAK,PHX,646,11,12,0,,0,0,0,0,0,0
2003,2,12,3,2145,2130,2245,2240,WN,322,N324,60,70,47,5,15,OAK,LAX,337,3,10,0,NA,0,NA,NA,NA,NA,NA
2003,6,9,1,831,700,1608,1441,US,740,N183UW,277,281,253,87,91,SFO,PIT,2254,8,16,0,,0,87,0,0,0,0
2003,2,16,7,1212,1125,1314,1225,WN,540,N363,62,60,46,49,47,OAK,BUR,325,2,14,0,NA,0,NA,NA,NA,NA,NA
2003,11,3,1,1557,1512,1712,1629,UA,1417,N366UA,75,77,54,43,45,SFO,LAX,337,6,15,0,,0,24,0,0,0,19
2003,6,11,3,1126,1130,1935,2001,UA,862,N647UA,309,331,290,-26,-4,SFO,JFK,2586,3,16,0,,0,0,0,0,0,0
2003,1,22,3,2140,2120,9,2355,WN,2079,N765,89,95,70,14,20,OAK,SLC,588,4,15,0,NA,0,NA,NA,NA,NA,NA
2003,12,17,3,1910,1910,2217,2220,WN,1264,N696,127,130,116,-3,0,OAK,ABQ,889,3,8,0,,0,0,0,0,0,0
2003,10,5,7,1243,1246,1411,1419,AS,339,N784AS,88,93,76,-8,-3,OAK,PDX,543,4,8,0,,0,0,0,0,0,0
2003,11,10,1,2100,2100,2206,2210,WN,118,N636,66,70,54,-4,0,OAK,LAX,337,6,6,0,,0,0,0,0,0,0
2003,4,30,3,1900,1900,2015,2020,WN,509,N716,75,80,67,-5,0,OAK,SAN,446,3,5,0,NA,0,NA,NA,NA,NA,NA
2003,7,11,5,1251,1225,1433,1356,UA,746,N901UA,102,91,68,37,26,SFO,LAS,414,11,23,0,,0,0,0,14,0,23
2003,3,1,6,1756,1805,1902,1923,UA,901,N435UA,66,78,54,-21,-9,SFO,LAX,337,3,9,0,NA,0,NA,NA,NA,NA,NA
2003,3,14,5,657,700,908,902,AS,357,N782AS,131,122,99,6,-3,SFO,SEA,679,14,18,0,NA,0,NA,NA,NA,NA,NA
2003,2,9,7,1510,1430,1610,1530,WN,881,N304,60,60,48,40,40,OAK,BUR,325,2,10,0,NA,0,NA,NA,NA,NA,NA
2003,6,4,3,2200,2200,2315,2310,WN,1519,N642,75,70,58,5,0,OAK,ONT,361,2,15,0,,0,0,0,0,0,0
2003,3,28,5,850,855,952,940,OO,6752,N945SW,57,45,116,12,0,SFO,SMF,86,6,39,0,NA,0,NA,NA,NA,NA,NA
2003,8,4,1,643,645,813,825,UA,518,N850UA,90,100,70,-12,-2,SFO,PDX,550,2,18,0,,0,0,0,0,0,0
2003,11,20,4,2100,2100,2205,2210,WN,118,N695,65,70,50,-5,0,OAK,LAX,337,5,10,0,,0,0,0,0,0,0
2003,10,29,3,800,800,910,915,WN,458,N327,70,75,56,-5,0,OAK,LAX,337,3,11,0,,0,0,0,0,0,0
2003,2,20,4,810,800,1412,1409,UA,138,N595UA,242,249,221,3,10,SFO,ORD,1846,8,13,0,NA,0,NA,NA,NA,NA,NA
2003,6,20,5,2220,2220,2329,2316,OO,6791,N952SW,69,56,131,13,0,SFO,RNO,192,9,28,0,,0,0,0,0,0,0
2003,12,30,2,1911,1910,2219,2239,UA,931,N675UA,308,329,288,-20,1,SFO,HNL,2398,5,15,0,,0,0,0,0,0,0
2003,9,22,1,557,600,746,753,HP,841,N824AW,109,113,87,-7,-3,OAK,PHX,646,9,13,0,,0,0,0,0,0,0
2003,4,30,3,903,845,1431,1416,NW,364,N534US,208,211,182,15,18,SFO,MSP,1589,6,20,0,NA,0,NA,NA,NA,NA,NA
2003,6,21,6,1015,1013,1536,1530,AA,1994,N386AA,201,197,165,6,2,SFO,DFW,1464,19,17,0,,0,0,0,0,0,0
2003,12,17,3,2212,2210,617,611,UA,282,N513UA,305,301,273,6,2,SFO,BWI,2457,4,28,0,,0,0,0,0,0,0
2003,10,8,3,1250,1250,1803,1814,EV,4908,N720EV,193,204,172,-11,0,OAK,DFW,1456,11,10,0,,0,0,0,0,0,0
2003,6,8,7,1742,1745,1935,1943,HP,624,N327AW,113,118,97,-8,-3,OAK,PHX,646,8,8,0,,0,0,0,0,0,0
2003,12,1,1,2035,2030,2233,2230,WN,1627,N662,118,120,105,3,5,OAK,SEA,671,3,10,0,,0,0,0,0,0,0
2003,5,4,7,1952,1920,2106,2041,UA,1427,N920UA,74,81,52,25,32,SFO,LAX,337,11,11,0,NA,0,NA,NA,NA,NA,NA
2003,7,17,4,1800,1800,36,2359,UA,160,N460UA,276,239,215,37,0,SFO,ORD,1846,8,53,0,,0,0,0,37,0,0
2003,10,10,5,1845,1835,1942,1935,WN,2996,N771,57,60,49,7,10,OAK,BUR,325,2,6,0,,0,0,0,0,0,0
2003,12,23,2,1043,1025,1224,1222,AS,555,N973AS,101,117,87,2,18,OAK,SEA,671,6,8,0,,0,0,0,0,0,0
2003,8,28,4,710,710,834,840,WN,1501,N715,84,90,68,-6,0,OAK,SAN,446,4,12,0,,0,0,0,0,0,0
2003,4,8,2,643,645,829,847,UA,346,N461UA,106,122,83,-18,-2,SFO,SEA,679,4,19,0,NA,0,NA,NA,NA,NA,NA
2003,3,2,7,733,740,1524,1515,US,50,N187UW,291,275,267,9,-7,SFO,CLT,2296,8,16,0,NA,0,NA,NA,NA,NA,NA
2003,2,14,5,1859,1847,2147,2142,HP,626,N180AW,108,115,91,5,12,OAK,PHX,646,6,11,0,NA,0,NA,NA,NA,NA,NA
2003,3,17,1,1121,1130,1304,1256,HP,110,N802AW,103,86,66,8,-9,SFO,LAS,414,5,32,0,NA,0,NA,NA,NA,NA,NA
2003,10,8,3,1525,1510,1700,1705,WN,1809,N662,95,115,76,-5,15,OAK,SEA,671,5,14,0,,0,0,0,0,0,0
2003,6,15,7,819,822,1138,1145,UA,1566,N385UA,139,143,122,-7,-3,OAK,DEN,957,5,12,0,,0,0,0,0,0,0
2003,3,3,1,1443,1445,1559,1603,UA,1419,N931UA,76,78,56,-4,-2,SFO,LAX,337,8,12,0,NA,0,NA,NA,NA,NA,NA
2003,6,19,4,2130,2130,2228,2245,WN,2311,N639,58,75,48,-17,0,OAK,LAX,337,3,7,0,,0,0,0,0,0,0
2003,1,20,1,855,900,1329,1240,AA,39,N5DGAA,394,340,344,49,-5,SFO,HNL,2398,11,39,0,NA,0,NA,NA,NA,NA,NA
2003,10,22,3,920,915,1131,1133,UA,41,N676UA,311,318,289,-2,5,SFO,KOA,2367,4,18,0,,0,0,0,0,0,0
2003,8,20,3,2035,2035,2304,2310,WN,2079,N781,89,95,78,-6,0,OAK,SLC,588,4,7,0,,0,0,0,0,0,0
2003,12,27,6,1303,1310,2108,2114,UA,873,N658UA,305,304,275,-6,-7,SFO,MIA,2585,7,23,0,,0,0,0,0,0,0
2003,10,9,4,910,905,1725,1730,B6,100,N506JB,315,325,473,-5,5,OAK,JFK,2576,4,18,0,,0,0,0,0,0,0
2003,5,1,4,1859,1900,2214,2221,UA,1418,N811UA,135,141,113,-7,-1,SFO,DEN,967,4,18,0,NA,0,NA,NA,NA,NA,NA
2003,7,25,5,2313,2041,41,2211,AS,323,N706AS,88,90,70,150,152,OAK,PDX,543,5,13,0,,0,0,0,0,0,150
2003,10,22,3,1220,1220,1340,1355,WN,1121,N612,80,95,67,-15,0,OAK,PDX,543,3,10,0,,0,0,0,0,0,0
2003,4,23,3,2319,2320,522,512,TZ,136,N525AT,243,232,220,10,-1,SFO,MDW,1855,7,16,0,NA,0,NA,NA,NA,NA,NA
2003,6,20,5,1253,1220,1420,1350,WN,1121,N346,87,90,78,30,33,OAK,PDX,543,4,5,0,,0,0,0,0,17,13
2003,10,2,4,610,610,845,855,WN,416,N641,95,105,80,-10,0,OAK,SLC,588,4,11,0,,0,0,0,0,0,0
2003,2,28,5,1155,1155,1300,1305,WN,2169,N662,65,70,57,-5,0,OAK,ONT,361,3,5,0,NA,0,NA,NA,NA,NA,NA
2003,9,26,5,1222,1220,2025,2030,US,82,N123UW,303,310,271,-5,2,SFO,PHL,2521,17,15,0,,0,0,0,0,0,0
2003,3,24,1,2150,2200,548,556,CO,749,N37274,298,296,284,-8,-10,SFO,EWR,2565,5,9,0,NA,0,NA,NA,NA,NA,NA
2003,8,13,3,1715,1715,1849,1910,WN,2056,N395,94,115,81,-21,0,OAK,SEA,671,4,9,0,,0,0,0,0,0,0
2003,6,20,5,1645,1635,1924,1914,OO,3855,N412SW,99,99,184,10,10,OAK,SLC,588,3,11,0,,0,0,0,0,0,0
2003,9,6,6,700,700,810,825,WN,1373,N358,70,85,61,-15,0,OAK,LAS,407,2,7,0,,0,0,0,0,0,0
2003,4,9,3,1130,1130,1250,1250,WN,780,N644,80,80,66,0,0,OAK,LAS,407,4,10,0,NA,0,NA,NA,NA,NA,NA
2003,6,24,2,1950,1955,2057,2059,UA,1257,N460UA,67,64,48,-2,-5,SFO,BUR,326,5,14,0,,0,0,0,0,0,0
2003,7,26,6,1513,1505,1638,1630,WN,1137,N503,85,85,76,8,8,OAK,SAN,446,2,7,0,,0,0,0,0,0,0
2003,3,31,1,2220,2225,2335,2342,OO,6578,N569SW,77,77,158,0,0,SFO,SBA,262,5,11,0,NA,0,NA,NA,NA,NA,NA
2003,4,16,3,1415,1415,1525,1525,WN,1721,N659,70,70,62,0,0,OAK,ONT,361,3,5,0,NA,0,NA,NA,NA,NA,NA
2003,5,12,1,625,625,738,745,WN,1542,N346,73,80,60,-7,0,OAK,LAS,407,3,10,0,NA,0,NA,NA,NA,NA,NA
2003,7,12,6,1224,1045,2032,1859,US,196,N183UW,308,314,287,93,99,SFO,PHL,2521,6,15,0,,0,0,0,0,0,93
2003,11,21,5,1722,1710,1918,1910,WN,524,N738,116,120,102,8,12,OAK,SEA,671,5,9,0,,0,0,0,0,0,0
2003,6,2,1,2030,2030,2215,2230,WN,1627,N358,105,120,95,-15,0,OAK,SEA,671,5,5,0,,0,0,0,0,0,0
2003,2,13,4,1546,1510,1707,1630,WN,1137,N520,81,80,73,37,36,OAK,SAN,446,1,7,0,NA,0,NA,NA,NA,NA,NA
2003,12,10,3,1446,1451,1732,1741,HP,277,N334AW,106,110,91,-9,-5,OAK,PHX,646,7,8,0,,0,0,0,0,0,0
2003,12,11,4,1105,1112,1430,1435,UA,362,N391UA,145,143,125,-5,-7,OAK,DEN,957,12,8,0,,0,0,0,0,0,0
2003,12,9,2,1144,1035,1741,1637,UA,472,N444UA,237,242,216,64,69,OAK,ORD,1835,8,13,0,,0,0,0,64,0,0
2003,6,18,3,1311,1314,1435,1443,AS,339,N767AS,84,89,69,-8,-3,OAK,PDX,543,4,11,0,,0,0,0,0,0,0
2003,2,22,6,1642,1515,1754,1633,AA,1931,N490AA,72,78,51,81,87,SFO,LAX,337,3,18,0,NA,0,NA,NA,NA,NA,NA
2003,5,14,3,2242,2220,32,2359,UA,306,N920UA,110,99,77,33,22,SFO,PDX,550,2,31,0,NA,0,NA,NA,NA,NA,NA
2003,6,12,4,910,910,1034,1020,WN,2433,N367,84,70,62,14,0,OAK,ONT,361,4,18,0,,0,0,0,0,0,0
2003,7,13,7,844,845,1449,1456,UA,128,N597UA,245,251,208,-7,-1,SFO,ORD,1846,12,25,0,,0,0,0,0,0,0
2003,6,11,3,1044,1048,1636,1645,UA,546,N532UA,232,237,213,-9,-4,OAK,ORD,1835,7,12,0,,0,0,0,0,0,0
2003,4,8,2,700,700,815,825,WN,1373,N602,75,85,62,-10,0,OAK,LAS,407,3,10,0,NA,0,NA,NA,NA,NA,NA
2003,4,28,1,640,640,756,804,OO,6919,N935SW,76,84,151,-8,0,OAK,LAX,337,12,12,0,NA,0,NA,NA,NA,NA,NA
2003,7,6,7,1024,1025,1153,1150,MQ,3373,N809MQ,89,85,67,3,-1,SFO,SNA,372,11,11,0,,0,0,0,0,0,0
2003,11,24,1,1830,1830,1935,1940,WN,988,N732,65,70,52,-5,0,OAK,LAX,337,4,9,0,,0,0,0,0,0,0
2003,10,9,4,840,845,1353,1412,NW,364,N515US,193,207,175,-19,-5,SFO,MSP,1589,4,14,0,,0,0,0,0,0,0
2003,10,31,5,1259,1300,1353,1359,OO,6592,N560SW,53,59,38,-6,0,SFO,FAT,158,3,13,0,,0,0,0,0,0,0
2003,11,14,5,1835,1800,1954,1927,MQ,3185,N818MQ,79,87,61,27,35,SFO,SNA,372,8,10,0,,0,0,0,0,0,27
2003,4,13,7,2016,2016,2059,2051,OO,6711,N920SW,43,35,21,8,0,SFO,MRY,77,5,17,0,NA,0,NA,NA,NA,NA,NA
2003,8,3,7,1816,1820,1908,1921,OO,6558,N220SW,48,61,41,-13,0,SFO,RDD,199,2,9,0,,0,0,0,0,0,0
2003,4,19,6,1734,1737,1920,1934,HP,624,N187AW,106,117,95,-14,-3,OAK,PHX,646,4,7,0,NA,0,NA,NA,NA,NA,NA
2003,9,29,1,857,900,1000,958,OO,6726,N959SW,60,58,144,2,0,SFO,SBA,262,3,15,0,,0,0,0,0,0,0
2003,4,24,4,558,600,736,715,B6,241,N516JB,98,75,62,21,-2,OAK,LGB,353,4,32,0,NA,0,NA,NA,NA,NA,NA
2003,3,19,3,856,900,1746,1734,UA,178,N538UA,350,334,320,12,-4,SFO,BOS,2704,5,25,0,NA,0,NA,NA,NA,NA,NA
2003,3,29,6,725,725,1240,1240,WN,2178,N768,195,195,185,0,0,OAK,MCI,1489,5,5,0,NA,0,NA,NA,NA,NA,NA
2003,6,23,1,1818,1645,1928,1809,AS,348,N794AS,70,84,59,79,93,OAK,SNA,371,5,6,0,,0,9,0,0,0,70
2003,9,23,2,2301,2310,652,710,B6,318,N566JB,291,300,451,-18,-9,OAK,IAD,2408,11,9,0,,0,0,0,0,0,0
2003,9,18,4,906,910,1005,955,OO,6530,N299SW,55,45,28,10,0,SFO,MRY,77,3,28,0,,0,0,0,0,0,0
2003,7,5,6,1833,1840,1952,2005,UA,780,N379UA,79,85,62,-13,-7,SFO,LAS,414,4,13,0,,0,0,0,0,0,0
2003,12,28,7,1853,1850,2012,2009,UA,901,N933UA,79,79,50,3,3,SFO,LAX,337,6,23,0,,0,0,0,0,0,0
2004,9,12,7,2226,2220,637,637,UA,78,N572UA,311,317,288,0,6,SFO,EWR,2565,6,17,0,,0,0,0,0,0,0
2004,6,1,2,1022,1010,1133,1120,WN,583,N334,71,70,61,13,12,OAK,ONT,361,3,7,0,,0,0,0,0,0,0
2004,2,12,4,858,855,1153,1145,WN,1821,N303,115,110,95,8,3,OAK,PHX,646,9,11,0,,0,0,0,0,0,0
2004,9,26,7,1620,1620,1737,1740,WN,1075,N736,77,80,62,-3,0,OAK,LAS,407,5,10,0,,0,0,0,0,0,0
2004,12,5,7,835,840,1438,1456,UA,138,N211UA,243,256,215,-18,-5,SFO,ORD,1846,11,17,0,,0,0,0,0,0,0
2004,3,28,7,1015,1020,1559,1540,AA,1182,N4XDAA,224,200,205,19,-5,OAK,DFW,1456,9,10,0,,0,0,0,19,0,0
2004,11,23,2,612,615,851,854,OO,3935,N594SW,99,99,83,-3,-3,OAK,SLC,588,5,11,0,,0,0,0,0,0,0
2004,2,11,3,2220,2220,2355,2344,OO,6414,N903SW,95,84,160,11,0,SFO,EUG,451,5,29,0,,0,0,0,0,0,0
2004,4,12,1,1252,1231,1413,1405,AS,339,N705AS,81,94,70,8,21,OAK,PDX,543,5,6,0,,0,0,0,0,0,0
2004,9,10,5,1217,1205,1335,1330,WN,135,N481,78,85,69,5,12,OAK,SAN,446,2,7,0,,0,0,0,0,0,0
2004,12,5,7,2015,2012,2139,2130,UA,845,N418UA,84,78,52,9,3,SFO,LAX,337,13,19,0,,0,0,0,0,0,0
2004,2,24,2,2130,2130,2241,2240,WN,2738,N501,71,70,55,1,0,OAK,ONT,361,3,13,0,,0,0,0,0,0,0
2004,1,12,1,1630,1630,1737,1740,WN,1423,N641,67,70,57,-3,0,OAK,LAX,337,5,5,0,,0,0,0,0,0,0
2004,8,17,2,1802,1610,1904,1715,OO,6255,N284YV,62,65,46,109,112,SFO,SBP,191,3,13,0,,0,109,0,0,0,0
2004,10,30,6,1233,1201,1831,1805,AA,760,N3BFAA,238,244,215,26,32,SFO,ORD,1846,7,16,0,,0,0,0,3,0,23
2004,3,4,4,1716,1600,2327,2158,UA,156,N519UA,251,238,221,89,76,SFO,ORD,1846,7,23,0,,0,0,0,89,0,0
2004,11,5,5,1752,1752,1945,1953,AS,235,N317AS,113,121,95,-8,0,SFO,SEA,679,8,10,0,,0,0,0,0,0,0
2004,11,9,2,1953,1600,355,10,AA,20,N327AA,302,310,280,225,233,SFO,JFK,2586,10,12,0,,0,225,0,0,0,0
2004,1,14,3,1200,1200,1310,1315,WN,336,N414,70,75,55,-5,0,OAK,LAX,337,7,8,0,,0,0,0,0,0,0
2004,10,26,2,1150,1150,1338,1350,WN,2434,N306SW,108,120,90,-12,0,OAK,SEA,671,8,10,0,,0,0,0,0,0,0
2004,8,7,6,1425,1425,1514,1510,WN,667,N374SW,49,45,35,4,0,OAK,RNO,180,4,10,0,,0,0,0,0,0,0
2004,11,18,4,630,630,745,745,WN,70,N461,75,75,50,0,0,OAK,LAX,337,10,15,0,,0,0,0,0,0,0
2004,8,4,3,1830,1830,1941,1945,WN,988,N469,71,75,56,-4,0,OAK,LAX,337,5,10,0,,0,0,0,0,0,0
2004,1,30,5,1816,1816,2045,2046,OO,6389,N924SW,89,90,164,-1,0,SFO,BOI,522,5,19,0,,0,0,0,0,0,0
2004,1,22,4,1820,1820,2107,2059,EV,4836,N709EV,107,99,88,8,0,OAK,SLC,588,5,14,0,,0,0,0,0,0,0
2004,7,1,4,850,850,1033,1029,UA,704,N348UA,103,99,77,4,0,SFO,PDX,550,5,21,0,,0,0,0,0,0,0
2004,11,16,2,903,900,1146,1206,HP,273,N158AW,103,126,87,-20,3,SFO,PHX,651,4,12,0,,0,0,0,0,0,0
2004,8,15,7,1259,1300,1549,1539,OO,3926,N423SW,110,99,91,10,-1,OAK,SLC,588,4,15,0,,0,0,0,0,0,0
2004,4,4,7,904,910,1031,1041,UA,581,N507UA,87,91,65,-10,-6,SFO,SNA,372,4,18,0,,0,0,0,0,0,0
2004,11,14,7,955,1000,1534,1523,AA,316,N259AA,219,203,192,11,-5,OAK,DFW,1456,15,12,0,,0,0,0,0,0,0
2004,6,9,3,1625,1625,1745,1745,WN,1075,N734SW,80,80,67,0,0,OAK,LAS,407,4,9,0,,0,0,0,0,0,0
2004,3,22,1,1244,1245,2058,2044,UA,212,N807UA,314,299,273,14,-1,SFO,IAD,2419,6,35,0,,0,0,0,0,0,0
2004,3,6,6,1252,1300,1838,1914,UA,150,N854UA,226,254,207,-36,-8,SFO,ORD,1846,4,15,0,,0,0,0,0,0,0
2004,3,5,5,2150,2100,2303,2210,WN,391,N754,73,70,60,53,50,OAK,ONT,361,3,10,0,,0,0,0,3,0,50
2004,9,2,4,1130,1130,1230,1245,WN,2169,N692SW,60,75,53,-15,0,OAK,ONT,361,2,5,0,,0,0,0,0,0,0
2004,7,15,4,1237,1225,2055,2049,US,82,N123UW,318,324,291,6,12,SFO,PHL,2521,9,18,0,,0,0,0,0,0,0
2004,9,27,1,2130,2130,2240,2255,WN,1607,N740,70,85,60,-15,0,OAK,SAN,446,5,5,0,,0,0,0,0,0,0
2004,5,22,6,1314,1310,1828,1838,DL,360,N953DL,194,208,166,-10,4,SFO,DFW,1464,14,14,0,,0,0,0,0,0,0
2004,3,22,1,715,715,1415,1417,TZ,418,N519AT,240,242,226,-2,0,SFO,IND,1944,5,9,0,,0,0,0,0,0,0
2004,8,22,7,700,700,1525,1529,CO,549,N17229,325,329,299,-4,0,SFO,EWR,2565,9,17,0,,0,0,0,0,0,0
2004,3,19,5,2244,2130,2351,2240,WN,2738,N624SW,67,70,58,71,74,OAK,ONT,361,3,6,0,,0,56,0,0,0,15
2004,4,1,4,855,845,1004,1011,UA,983,N955UA,69,86,49,-7,10,SFO,LAX,337,4,16,0,,0,0,0,0,0,0
2004,1,29,4,2023,2005,2140,2125,UA,889,N474UA,77,80,55,15,18,SFO,LAX,337,5,17,0,,0,0,0,0,0,15
2004,2,25,3,713,720,1458,1503,US,50,N118UW,285,283,265,-5,-7,SFO,CLT,2296,3,17,0,,0,0,0,0,0,0
2004,10,13,3,1125,1125,1459,1450,UA,892,N219UA,154,145,130,9,0,SFO,DEN,967,4,20,0,,0,0,0,0,0,0
2004,8,21,6,1344,1330,1510,1500,MQ,3169,N818AE,86,90,67,10,14,SFO,SNA,372,7,12,0,,0,0,0,0,0,0
2004,9,11,6,1625,1638,1742,1802,AS,446,N771AS,77,84,63,-20,-13,OAK,SNA,371,5,9,0,,0,0,0,0,0,0
2004,8,31,2,1520,1520,1617,1625,WN,1195,N671SW,57,65,49,-8,0,OAK,BUR,325,2,6,0,,0,0,0,0,0,0
2004,8,21,6,1959,2005,2115,2125,B6,249,N586JB,76,80,63,-10,-6,OAK,LGB,353,4,9,0,,0,0,0,0,0,0
2004,1,11,7,950,950,1052,1055,WN,959,N692,62,65,50,-3,0,OAK,BUR,325,3,9,0,,0,0,0,0,0,0
2004,4,19,1,939,938,1103,1055,HP,104,N831AW,84,77,65,8,1,OAK,LAS,407,4,15,0,,0,0,0,0,0,0
2004,4,4,7,1251,1300,2117,2102,UA,873,N656UA,326,302,295,15,-9,SFO,MIA,2585,5,26,0,,0,0,0,15,0,0
2004,10,27,3,721,725,759,802,OO,6222,N578SW,38,37,23,-3,-4,SFO,MRY,77,3,12,0,,0,0,0,0,0,0
2004,12,7,2,1401,1344,1524,1502,OO,6502,N929SW,83,78,60,22,17,OAK,LAX,337,10,13,0,,0,22,0,0,0,0
2004,3,14,7,900,900,1005,1015,WN,2143,N753,65,75,52,-10,0,OAK,LAX,337,5,8,0,,0,0,0,0,0,0
2004,3,20,6,1309,1255,1600,1545,WN,1405,N515,111,110,96,15,14,OAK,PHX,646,3,12,0,,0,5,0,1,0,9
2004,1,15,4,1635,1635,1720,1720,WN,485,N505,45,45,35,0,0,OAK,RNO,180,5,5,0,,0,0,0,0,0,0
2004,5,1,6,553,600,928,922,UA,1078,N453UA,155,142,126,6,-7,OAK,DEN,957,7,22,0,,0,0,0,0,0,0
